;;###################################################################
;;Tiername:;;ST1
;;Ohrmarkennummer:;;ST1
;;Bolusnummer:;;X0000001
;;Seriennummer:;;X0000001
;;Sensornummer:;;X0000001

;;Daten Anzahl:;;9767
;;Download Zeitpunkt:;;01.11.2020 14:35
;;###################################################################


;;Datum;Zeit;Temperatur [°C];pH Wert
;;03.12.2019;00:51;40,2;6,54
;;03.12.2019;01:01;40,22;6,42
;;03.12.2019;01:11;40,26;6,49
;;03.12.2019;01:21;40,12;6,38
;;03.12.2019;01:31;40,08;6,52
;;03.12.2019;01:41;40,08;6,57
;;03.12.2019;01:51;40,06;6,59
;;03.12.2019;02:01;40,04;6,63
;;03.12.2019;02:11;32,05;6,5
;;03.12.2019;02:21;32,43;6,36
;;03.12.2019;02:31;34,86;6,36
;;03.12.2019;02:41;36,24;6,36
;;03.12.2019;02:51;36,77;6,38
;;03.12.2019;03:01;36,96;6,36
;;03.12.2019;03:11;37,27;6,34
;;03.12.2019;03:21;37,51;6,39
;;03.12.2019;03:31;37,78;6,37
;;03.12.2019;03:41;38,09;6,38
;;03.12.2019;03:51;38,3;6,39
;;03.12.2019;04:01;38,54;6,34
;;03.12.2019;04:11;38,73;6,4
;;03.12.2019;04:21;38,89;6,35
;;03.12.2019;04:31;39,09;6,31
;;03.12.2019;04:41;39,25;6,35
;;03.12.2019;04:51;39,27;6,31
;;03.12.2019;05:01;39,43;6,41
;;03.12.2019;05:11;39,45;6,48
;;03.12.2019;05:21;39,4;6,41
;;03.12.2019;05:31;39,3;6,43
;;03.12.2019;05:41;39,38;6,42
;;03.12.2019;05:51;39,32;6,44
;;03.12.2019;06:01;39,32;6,49
;;03.12.2019;06:11;39,35;6,5
;;03.12.2019;06:21;39,43;6,49
;;03.12.2019;06:31;39,4;6,5
;;03.12.2019;06:41;39,4;6,6
;;03.12.2019;06:51;39,4;6,57
;;03.12.2019;07:01;39,35;6,59
;;03.12.2019;07:11;39,4;6,62
;;03.12.2019;07:21;39,53;6,63
;;03.12.2019;07:31;39,61;6,65
;;03.12.2019;07:41;39,72;6,69
;;03.12.2019;07:51;39,69;6,7
;;03.12.2019;08:01;39,72;6,71
;;03.12.2019;08:11;39,79;6,74
;;03.12.2019;08:21;39,82;6,75
;;03.12.2019;08:31;39,82;6,81
;;03.12.2019;08:41;39,9;6,78
;;03.12.2019;08:51;39,98;6,82
;;03.12.2019;09:01;39,95;6,76
;;03.12.2019;09:11;39,77;6,8
;;03.12.2019;09:21;39,66;6,84
;;03.12.2019;09:31;39,66;6,89
;;03.12.2019;09:41;39,74;6,9
;;03.12.2019;09:51;39,82;6,83
;;03.12.2019;10:01;39,79;6,82
;;03.12.2019;10:11;39,87;6,88
;;03.12.2019;10:21;39,95;6,88
;;03.12.2019;10:31;39,92;6,87
;;03.12.2019;10:41;39,74;6,9
;;03.12.2019;10:51;39,72;6,88
;;03.12.2019;11:01;39,61;6,94
;;03.12.2019;11:11;39,61;6,89
;;03.12.2019;11:21;39,64;6,96
;;03.12.2019;11:31;39,53;6,92
;;03.12.2019;11:41;39,58;6,96
;;03.12.2019;11:51;39,48;6,95
;;03.12.2019;12:01;39,45;6,96
;;03.12.2019;12:11;39,43;6,99
;;03.12.2019;12:21;39,48;7
;;03.12.2019;12:31;39,45;6,93
;;03.12.2019;12:41;39,48;6,93
;;03.12.2019;12:51;39,45;6,96
;;03.12.2019;13:01;39,38;7
;;03.12.2019;13:11;39,4;6,96
;;03.12.2019;13:21;39,38;6,98
;;03.12.2019;13:31;39,35;7,02
;;03.12.2019;13:41;39,32;7,08
;;03.12.2019;13:51;39,27;7,04
;;03.12.2019;14:01;39,3;7,02
;;03.12.2019;14:11;39,35;7,08
;;03.12.2019;14:21;39,3;7,07
;;03.12.2019;14:31;39,25;7,1
;;03.12.2019;14:41;39,22;7,09
;;03.12.2019;14:51;38,56;6,73
;;03.12.2019;15:01;37,93;6,74
;;03.12.2019;15:11;30,64;6,59
;;03.12.2019;15:21;33,2;6,51
;;03.12.2019;15:31;35;6,47
;;03.12.2019;15:41;35,83;6,44
;;03.12.2019;15:51;36,42;6,43
;;03.12.2019;16:01;36,75;6,35
;;03.12.2019;16:11;37,1;6,4
;;03.12.2019;16:21;37,56;6,33
;;03.12.2019;16:31;37,9;6,29
;;03.12.2019;16:41;38,15;6,39
;;03.12.2019;16:51;38,48;6,37
;;03.12.2019;17:01;38,62;6,4
;;03.12.2019;17:11;38,71;6,39
;;03.12.2019;17:21;38,85;6,4
;;03.12.2019;17:31;38,97;6,38
;;03.12.2019;17:41;39,04;6,36
;;03.12.2019;17:51;39,12;6,35
;;03.12.2019;18:01;39,3;6,39
;;03.12.2019;18:11;34,4;6,21
;;03.12.2019;18:21;36,3;6,15
;;03.12.2019;18:31;37,43;6,09
;;03.12.2019;18:41;37,9;6,09
;;03.12.2019;18:51;38,15;6,07
;;03.12.2019;19:01;38,38;6,1
;;03.12.2019;19:11;38,5;6,04
;;03.12.2019;19:21;38,62;6,12
;;03.12.2019;19:31;38,93;6,32
;;03.12.2019;19:41;39,27;6,14
;;03.12.2019;19:51;39,48;6,26
;;03.12.2019;20:01;39,58;6,19
;;03.12.2019;20:11;39,74;6,17
;;03.12.2019;20:21;39,82;6,07
;;03.12.2019;20:31;39,92;5,81
;;03.12.2019;20:41;39,95;5,75
;;03.12.2019;20:51;39,9;6,13
;;03.12.2019;21:01;40;6,08
;;03.12.2019;21:11;40,1;6,09
;;03.12.2019;21:21;40,08;6,05
;;03.12.2019;21:31;40,06;6,02
;;03.12.2019;21:41;40,08;6,04
;;03.12.2019;21:51;40,12;5,96
;;03.12.2019;22:01;40,16;5,85
;;03.12.2019;22:11;40,26;5,73
;;03.12.2019;22:21;40,3;5,79
;;03.12.2019;22:31;40,35;5,99
;;03.12.2019;22:41;40,37;6,04
;;03.12.2019;22:51;40,37;6,03
;;03.12.2019;23:01;40,3;5,87
;;03.12.2019;23:11;40,3;5,8
;;03.12.2019;23:21;40,28;5,95
;;03.12.2019;23:31;40,22;5,86
;;03.12.2019;23:41;40,26;6,03
;;03.12.2019;23:51;40,26;6,02
;;04.12.2019;00:01;40,22;5,97
;;04.12.2019;00:11;40,24;5,94
;;04.12.2019;00:21;40,12;5,73
;;04.12.2019;00:31;40,14;5,7
;;04.12.2019;00:41;40,18;6,19
;;04.12.2019;00:51;40,18;6,02
;;04.12.2019;01:01;40,1;5,94
;;04.12.2019;01:11;40,16;6,18
;;04.12.2019;01:21;40,16;6,13
;;04.12.2019;01:31;40,12;6,06
;;04.12.2019;01:41;40,12;6,22
;;04.12.2019;01:51;40,1;6,08
;;04.12.2019;02:01;40,16;5,96
;;04.12.2019;02:11;40,24;6,21
;;04.12.2019;02:21;40,26;6,31
;;04.12.2019;02:31;40,2;6,3
;;04.12.2019;02:41;40,16;6,38
;;04.12.2019;02:51;40,04;6,41
;;04.12.2019;03:01;40,06;6,46
;;04.12.2019;03:11;39,98;6,41
;;04.12.2019;03:21;40;6,47
;;04.12.2019;03:31;40,06;6,45
;;04.12.2019;03:41;40,14;6,37
;;04.12.2019;03:51;40,16;6,32
;;04.12.2019;04:01;40,1;6,39
;;04.12.2019;04:11;40,06;6,51
;;04.12.2019;04:21;40,12;6,52
;;04.12.2019;04:31;40,14;6,55
;;04.12.2019;04:41;40,14;6,55
;;04.12.2019;04:51;40,1;6,52
;;04.12.2019;05:01;40,04;6,54
;;04.12.2019;05:11;40,02;6,54
;;04.12.2019;05:21;39,92;6,71
;;04.12.2019;05:31;31,34;6,43
;;04.12.2019;05:41;29,05;6,29
;;04.12.2019;05:51;32,85;6,34
;;04.12.2019;06:01;34,92;6,36
;;04.12.2019;06:11;36,18;6,48
;;04.12.2019;06:21;36,55;6,47
;;04.12.2019;06:31;36,67;6,49
;;04.12.2019;06:41;36,96;6,38
;;04.12.2019;06:51;37,21;6,32
;;04.12.2019;07:01;37,51;6,31
;;04.12.2019;07:11;37,74;6,26
;;04.12.2019;07:21;38,01;6,26
;;04.12.2019;07:31;38,15;6,19
;;04.12.2019;07:41;38,36;6,14
;;04.12.2019;07:51;38,44;6,13
;;04.12.2019;08:01;38,66;6,19
;;04.12.2019;08:11;38,85;6,2
;;04.12.2019;08:21;38,97;6,13
;;04.12.2019;08:31;39,19;6,12
;;04.12.2019;08:41;39,38;6,16
;;04.12.2019;08:51;39,51;6,12
;;04.12.2019;09:01;39,56;6,12
;;04.12.2019;09:11;39,58;6,21
;;04.12.2019;09:21;39,45;6,22
;;04.12.2019;09:31;39,4;6,11
;;04.12.2019;09:41;39,4;6,08
;;04.12.2019;09:51;39,48;6,14
;;04.12.2019;10:01;39,64;6,14
;;04.12.2019;10:11;39,85;6,16
;;04.12.2019;10:21;39,82;6,22
;;04.12.2019;10:31;39,85;6,23
;;04.12.2019;10:41;39,92;6,08
;;04.12.2019;10:51;39,92;6,05
;;04.12.2019;11:01;39,79;6,11
;;04.12.2019;11:11;39,69;6,16
;;04.12.2019;11:21;39,79;6,23
;;04.12.2019;11:31;39,77;6,21
;;04.12.2019;11:41;39,82;6,25
;;04.12.2019;11:51;39,87;6,21
;;04.12.2019;12:01;39,82;6,2
;;04.12.2019;12:11;39,74;6,23
;;04.12.2019;12:21;39,64;6,27
;;04.12.2019;12:31;39,53;6,31
;;04.12.2019;12:41;39,53;6,38
;;04.12.2019;12:51;39,58;6,36
;;04.12.2019;13:01;39,64;6,31
;;04.12.2019;13:11;39,66;6,24
;;04.12.2019;13:21;39,74;6,32
;;04.12.2019;13:31;39,61;6,43
;;04.12.2019;13:41;39,58;6,5
;;04.12.2019;13:51;39,61;6,49
;;04.12.2019;14:01;39,66;6,49
;;04.12.2019;14:11;39,69;6,49
;;04.12.2019;14:21;39,64;6,48
;;04.12.2019;14:31;39,64;6,49
;;04.12.2019;14:41;39,53;6,56
;;04.12.2019;14:51;39,61;6,56
;;04.12.2019;15:01;39,64;6,58
;;04.12.2019;15:11;39,69;6,54
;;04.12.2019;15:21;39,66;6,6
;;04.12.2019;15:31;39,61;6,61
;;04.12.2019;15:41;39,61;6,59
;;04.12.2019;15:51;39,56;6,53
;;04.12.2019;16:01;39,45;6,7
;;04.12.2019;16:11;39,45;6,56
;;04.12.2019;16:21;39,32;6,45
;;04.12.2019;16:31;39,35;6,4
;;04.12.2019;16:41;39,43;6,34
;;04.12.2019;16:51;39,43;6,33
;;04.12.2019;17:01;29,48;6,27
;;04.12.2019;17:11;30,95;6,18
;;04.12.2019;17:21;33,59;6,18
;;04.12.2019;17:31;35,23;6,14
;;04.12.2019;17:41;36,2;6,14
;;04.12.2019;17:51;36,59;6,16
;;04.12.2019;18:01;37,02;6,16
;;04.12.2019;18:11;37,35;6,08
;;04.12.2019;18:21;37,58;6,01
;;04.12.2019;18:31;37,9;5,95
;;04.12.2019;18:41;38,09;5,93
;;04.12.2019;18:51;38,32;5,94
;;04.12.2019;19:01;38,54;5,9
;;04.12.2019;19:11;38,68;5,86
;;04.12.2019;19:21;38,73;5,86
;;04.12.2019;19:31;38,79;5,87
;;04.12.2019;19:41;38,89;5,9
;;04.12.2019;19:51;39,09;6,01
;;04.12.2019;20:01;39,27;5,94
;;04.12.2019;20:11;39,56;5,74
;;04.12.2019;20:21;39,69;5,58
;;04.12.2019;20:31;39,79;5,59
;;04.12.2019;20:41;39,77;5,76
;;04.12.2019;20:51;39,82;5,6
;;04.12.2019;21:01;39,72;5,65
;;04.12.2019;21:11;39,64;5,54
;;04.12.2019;21:21;39,64;5,77
;;04.12.2019;21:31;39,79;5,66
;;04.12.2019;21:41;39,82;5,76
;;04.12.2019;21:51;39,82;5,74
;;04.12.2019;22:01;39,74;5,83
;;04.12.2019;22:11;39,74;5,95
;;04.12.2019;22:21;39,85;5,99
;;04.12.2019;22:31;40,02;5,96
;;04.12.2019;22:41;40,04;6,02
;;04.12.2019;22:51;40,16;6,08
;;04.12.2019;23:01;40,16;5,95
;;04.12.2019;23:11;40,06;6,03
;;04.12.2019;23:21;40;6,09
;;04.12.2019;23:31;39,95;6,04
;;04.12.2019;23:41;40,02;6,15
;;04.12.2019;23:51;40;6,1
;;05.12.2019;00:01;40;6,09
;;05.12.2019;00:11;40;6,11
;;05.12.2019;00:21;39,95;6,19
;;05.12.2019;00:31;39,9;6,19
;;05.12.2019;00:41;39,9;6,19
;;05.12.2019;00:51;39,92;6,21
;;05.12.2019;01:01;39,87;6,31
;;05.12.2019;01:11;39,77;6,28
;;05.12.2019;01:21;39,79;6,3
;;05.12.2019;01:31;39,82;6,36
;;05.12.2019;01:41;39,85;6,39
;;05.12.2019;01:51;39,82;6,4
;;05.12.2019;02:01;39,9;6,35
;;05.12.2019;02:11;39,77;6,42
;;05.12.2019;02:21;39,87;6,36
;;05.12.2019;02:31;39,79;6,43
;;05.12.2019;02:41;39,79;6,48
;;05.12.2019;02:51;39,72;6,54
;;05.12.2019;03:01;39,66;6,57
;;05.12.2019;03:11;39,66;6,65
;;05.12.2019;03:21;39,77;6,59
;;05.12.2019;03:31;39,79;6,51
;;05.12.2019;03:41;39,72;6,56
;;05.12.2019;03:51;39,69;6,53
;;05.12.2019;04:01;39,72;6,5
;;05.12.2019;04:11;39,66;6,52
;;05.12.2019;04:21;39,66;6,47
;;05.12.2019;04:31;39,77;6,5
;;05.12.2019;04:41;39,85;6,46
;;05.12.2019;04:51;39,85;6,4
;;05.12.2019;05:01;39,85;6,4
;;05.12.2019;05:11;39,79;6,48
;;05.12.2019;05:21;39,82;6,32
;;05.12.2019;05:31;39,77;6,75
;;05.12.2019;05:41;32,16;6,58
;;05.12.2019;05:51;34,5;6,54
;;05.12.2019;06:01;36,38;6,63
;;05.12.2019;06:11;37,43;6,64
;;05.12.2019;06:21;38,07;6,6
;;05.12.2019;06:31;38,38;6,69
;;05.12.2019;06:41;38,48;6,65
;;05.12.2019;06:51;38,4;6,63
;;05.12.2019;07:01;38,4;6,61
;;05.12.2019;07:11;38,48;6,56
;;05.12.2019;07:21;38,56;6,57
;;05.12.2019;07:31;38,66;6,56
;;05.12.2019;07:41;38,7;6,59
;;05.12.2019;07:51;38,7;6,47
;;05.12.2019;08:01;38,54;6,32
;;05.12.2019;08:11;38,56;6,29
;;05.12.2019;08:21;38,77;6,26
;;05.12.2019;08:31;38,91;6,22
;;05.12.2019;08:41;39,06;6,17
;;05.12.2019;08:51;39,17;6
;;05.12.2019;09:01;39,3;5,95
;;05.12.2019;09:11;39,56;5,85
;;05.12.2019;09:21;39,72;5,7
;;05.12.2019;09:31;39,77;5,77
;;05.12.2019;09:41;39,82;5,73
;;05.12.2019;09:51;39,77;5,57
;;05.12.2019;10:01;39,69;5,52
;;05.12.2019;10:11;39,66;5,51
;;05.12.2019;10:21;39,66;5,4
;;05.12.2019;10:31;39,53;5,43
;;05.12.2019;10:41;39,56;5,68
;;05.12.2019;10:51;39,69;6,36
;;05.12.2019;11:01;39,74;6,4
;;05.12.2019;11:11;39,72;6,51
;;05.12.2019;11:21;39,72;6,45
;;05.12.2019;11:31;39,77;6,39
;;05.12.2019;11:41;39,69;6,45
;;05.12.2019;11:51;39,58;6,67
;;05.12.2019;12:01;39,51;6,73
;;05.12.2019;12:11;39,66;6,64
;;05.12.2019;12:21;39,82;6,57
;;05.12.2019;12:31;39,79;6,58
;;05.12.2019;12:41;39,82;6,57
;;05.12.2019;12:51;39,72;6,66
;;05.12.2019;13:01;39,74;6,67
;;05.12.2019;13:11;39,87;6,57
;;05.12.2019;13:21;40;6,71
;;05.12.2019;13:31;40;6,69
;;05.12.2019;13:41;40,12;6,73
;;05.12.2019;13:51;40,14;6,65
;;05.12.2019;14:01;40,16;6,68
;;05.12.2019;14:11;40,04;6,7
;;05.12.2019;14:21;39,98;6,82
;;05.12.2019;14:31;39,98;6,91
;;05.12.2019;14:41;39,98;6,94
;;05.12.2019;14:51;40,06;6,71
;;05.12.2019;15:01;40,06;6,71
;;05.12.2019;15:11;39,98;6,81
;;05.12.2019;15:21;39,95;6,81
;;05.12.2019;15:31;39,92;6,83
;;05.12.2019;15:41;39,79;6,8
;;05.12.2019;15:51;39,74;6,81
;;05.12.2019;16:01;39,72;6,88
;;05.12.2019;16:11;39,61;6,96
;;05.12.2019;16:21;39,74;6,89
;;05.12.2019;16:31;39,77;6,92
;;05.12.2019;16:41;39,79;6,85
;;05.12.2019;16:51;39,74;6,93
;;05.12.2019;17:01;39,74;6,9
;;05.12.2019;17:11;39,4;6,74
;;05.12.2019;17:21;32,1;6,51
;;05.12.2019;17:31;34,94;6,67
;;05.12.2019;17:41;36,71;6,69
;;05.12.2019;17:51;37,43;6,72
;;05.12.2019;18:01;37,95;6,78
;;05.12.2019;18:11;38,17;6,71
;;05.12.2019;18:21;31,09;6,67
;;05.12.2019;18:31;33,2;6,45
;;05.12.2019;18:41;34,77;6,33
;;05.12.2019;18:51;35,87;6,26
;;05.12.2019;19:01;36,57;6,24
;;05.12.2019;19:11;36,9;6,23
;;05.12.2019;19:21;37,17;6,21
;;05.12.2019;19:31;37,52;6,15
;;05.12.2019;19:41;37,72;6,16
;;05.12.2019;19:51;34,42;6,15
;;05.12.2019;20:01;33,65;6,08
;;05.12.2019;20:11;35,91;6,09
;;05.12.2019;20:21;37,12;6,1
;;05.12.2019;20:31;37,8;6,07
;;05.12.2019;20:41;38,21;6,05
;;05.12.2019;20:51;38,46;6,13
;;05.12.2019;21:01;38,71;6,23
;;05.12.2019;21:11;38,87;6,29
;;05.12.2019;21:21;39,01;6,15
;;05.12.2019;21:31;39,19;6,15
;;05.12.2019;21:41;39,38;6,28
;;05.12.2019;21:51;39,43;6,25
;;05.12.2019;22:01;39,58;6,11
;;05.12.2019;22:11;39,72;6,16
;;05.12.2019;22:21;39,77;6,15
;;05.12.2019;22:31;39,82;6,12
;;05.12.2019;22:41;39,85;6,02
;;05.12.2019;22:51;39,85;5,96
;;05.12.2019;23:01;39,87;5,86
;;05.12.2019;23:11;39,85;5,87
;;05.12.2019;23:21;39,85;5,74
;;05.12.2019;23:31;39,87;5,58
;;05.12.2019;23:41;40;5,99
;;05.12.2019;23:51;40,06;5,91
;;06.12.2019;00:01;40,1;6,05
;;06.12.2019;00:11;40,04;6,01
;;06.12.2019;00:21;40,02;6,08
;;06.12.2019;00:31;40,04;6,11
;;06.12.2019;00:41;40,08;6,08
;;06.12.2019;00:51;40,16;6,07
;;06.12.2019;01:01;40,22;6,16
;;06.12.2019;01:11;40,2;6,11
;;06.12.2019;01:21;40,2;6,14
;;06.12.2019;01:31;40,18;6,09
;;06.12.2019;01:41;40,2;5,93
;;06.12.2019;01:51;40,24;6,27
;;06.12.2019;02:01;40,2;6,29
;;06.12.2019;02:11;40,14;6,16
;;06.12.2019;02:21;40,04;6,29
;;06.12.2019;02:31;40;6,41
;;06.12.2019;02:41;40,02;6,42
;;06.12.2019;02:51;39,92;6,45
;;06.12.2019;03:01;39,82;6,49
;;06.12.2019;03:11;39,79;6,57
;;06.12.2019;03:21;39,72;6,49
;;06.12.2019;03:31;39,69;6,51
;;06.12.2019;03:41;39,64;6,42
;;06.12.2019;03:51;39,72;6,27
;;06.12.2019;04:01;39,77;6,19
;;06.12.2019;04:11;39,77;6,11
;;06.12.2019;04:21;39,82;6
;;06.12.2019;04:31;39,87;6
;;06.12.2019;04:41;39,87;5,95
;;06.12.2019;04:51;39,95;5,93
;;06.12.2019;05:01;40;6,09
;;06.12.2019;05:11;40;6,2
;;06.12.2019;05:21;38,91;6,6
;;06.12.2019;05:31;27,64;6,43
;;06.12.2019;05:41;30,89;6,44
;;06.12.2019;05:51;34,32;6,5
;;06.12.2019;06:01;35,91;6,62
;;06.12.2019;06:11;36,51;6,64
;;06.12.2019;06:21;36,77;6,63
;;06.12.2019;06:31;37,1;6,64
;;06.12.2019;06:41;37,27;6,58
;;06.12.2019;06:51;37,43;6,53
;;06.12.2019;07:01;37,68;6,52
;;06.12.2019;07:11;37,91;6,49
;;06.12.2019;07:21;38,15;6,46
;;06.12.2019;07:31;38,3;6,44
;;06.12.2019;07:41;38,48;6,45
;;06.12.2019;07:51;38,6;6,39
;;06.12.2019;08:01;38,6;6,36
;;06.12.2019;08:11;38,75;6,33
;;06.12.2019;08:21;38,85;6,41
;;06.12.2019;08:31;39,09;6,38
;;06.12.2019;08:41;39,38;6,45
;;06.12.2019;08:51;39,61;6,33
;;06.12.2019;09:01;39,77;6,24
;;06.12.2019;09:11;39,87;6,07
;;06.12.2019;09:21;39,92;5,73
;;06.12.2019;09:31;39,92;6,26
;;06.12.2019;09:41;39,9;6,28
;;06.12.2019;09:51;39,82;5,98
;;06.12.2019;10:01;39,79;6,01
;;06.12.2019;10:11;39,85;5,88
;;06.12.2019;10:21;39,87;6,04
;;06.12.2019;10:31;39,98;6,2
;;06.12.2019;10:41;39,98;6,02
;;06.12.2019;10:51;39,87;5,77
;;06.12.2019;11:01;39,77;5,67
;;06.12.2019;11:11;39,79;5,88
;;06.12.2019;11:21;39,74;5,89
;;06.12.2019;11:31;39,61;6,13
;;06.12.2019;11:41;39,61;6,1
;;06.12.2019;11:51;39,77;6,09
;;06.12.2019;12:01;39,74;6,24
;;06.12.2019;12:11;39,77;6,41
;;06.12.2019;12:21;39,74;6,52
;;06.12.2019;12:31;39,74;6,52
;;06.12.2019;12:41;39,82;6,53
;;06.12.2019;12:51;39,74;6,42
;;06.12.2019;13:01;39,82;6,54
;;06.12.2019;13:11;39,87;6,58
;;06.12.2019;13:21;39,92;6,6
;;06.12.2019;13:31;39,95;6,6
;;06.12.2019;13:41;40;6,64
;;06.12.2019;13:51;40;6,69
;;06.12.2019;14:01;40,02;6,67
;;06.12.2019;14:11;40,04;6,69
;;06.12.2019;14:21;39,98;6,73
;;06.12.2019;14:31;39,95;6,74
;;06.12.2019;14:41;39,95;6,76
;;06.12.2019;14:51;39,95;6,74
;;06.12.2019;15:01;39,85;6,78
;;06.12.2019;15:11;39,74;6,81
;;06.12.2019;15:21;39,74;6,81
;;06.12.2019;15:31;39,74;6,83
;;06.12.2019;15:41;39,72;6,85
;;06.12.2019;15:51;39,64;6,86
;;06.12.2019;16:01;39,58;6,89
;;06.12.2019;16:11;39,61;6,85
;;06.12.2019;16:21;39,66;6,91
;;06.12.2019;16:31;39,66;6,96
;;06.12.2019;16:41;39,66;6,89
;;06.12.2019;16:51;39,64;6,91
;;06.12.2019;17:01;39,66;6,96
;;06.12.2019;17:11;39,66;6,88
;;06.12.2019;17:21;39,64;6,88
;;06.12.2019;17:31;39,64;6,82
;;06.12.2019;17:41;39,61;6,93
;;06.12.2019;17:51;39,58;6,91
;;06.12.2019;18:01;39,64;6,9
;;06.12.2019;18:11;34,15;6,83
;;06.12.2019;18:21;32,1;6,63
;;06.12.2019;18:31;34,4;6,51
;;06.12.2019;18:41;35,91;6,5
;;06.12.2019;18:51;36,65;6,49
;;06.12.2019;19:01;37,08;6,48
;;06.12.2019;19:11;37,37;6,46
;;06.12.2019;19:21;37,7;6,43
;;06.12.2019;19:31;38,01;6,4
;;06.12.2019;19:41;31,78;6,28
;;06.12.2019;19:51;33,59;6,24
;;06.12.2019;20:01;35,54;6,21
;;06.12.2019;20:11;36,71;6,22
;;06.12.2019;20:21;37,29;6,19
;;06.12.2019;20:31;37,66;6,23
;;06.12.2019;20:41;37,93;6,24
;;06.12.2019;20:51;38,11;6,29
;;06.12.2019;21:01;38,36;6,32
;;06.12.2019;21:11;38,5;6,31
;;06.12.2019;21:21;38,68;6,26
;;06.12.2019;21:31;38,81;6,16
;;06.12.2019;21:41;38,95;6,28
;;06.12.2019;21:51;39,09;6,39
;;06.12.2019;22:01;39,19;6,37
;;06.12.2019;22:11;39,25;6,3
;;06.12.2019;22:21;39,35;6,29
;;06.12.2019;22:31;39,43;6,18
;;06.12.2019;22:41;39,45;6,11
;;06.12.2019;22:51;39,45;6,03
;;06.12.2019;23:01;39,45;6
;;06.12.2019;23:11;39,51;6,18
;;06.12.2019;23:21;39,64;6,01
;;06.12.2019;23:31;39,82;5,96
;;06.12.2019;23:41;39,92;5,89
;;06.12.2019;23:51;39,92;5,82
;;07.12.2019;00:01;39,98;5,77
;;07.12.2019;00:11;39,98;5,6
;;07.12.2019;00:21;39,98;5,5
;;07.12.2019;00:31;39,92;5,42
;;07.12.2019;00:41;39,9;5,32
;;07.12.2019;00:51;39,95;6,26
;;07.12.2019;01:01;39,98;6,29
;;07.12.2019;01:11;39,85;6,27
;;07.12.2019;01:21;40,04;6,21
;;07.12.2019;01:31;40,2;6,21
;;07.12.2019;01:41;40,28;6,15
;;07.12.2019;01:51;40,24;6,06
;;07.12.2019;02:01;40,26;6,14
;;07.12.2019;02:11;40,26;6,29
;;07.12.2019;02:21;40,32;6,22
;;07.12.2019;02:31;40,3;6,15
;;07.12.2019;02:41;40,2;6,3
;;07.12.2019;02:51;40,16;6,19
;;07.12.2019;03:01;40,18;6,35
;;07.12.2019;03:11;40,2;6,33
;;07.12.2019;03:21;40,22;6,28
;;07.12.2019;03:31;40,2;6,36
;;07.12.2019;03:41;40,22;6,41
;;07.12.2019;03:51;40,16;6,52
;;07.12.2019;04:01;40,2;6,5
;;07.12.2019;04:11;40,1;6,47
;;07.12.2019;04:21;40,08;6,49
;;07.12.2019;04:31;40,12;6,69
;;07.12.2019;04:41;40,1;6,7
;;07.12.2019;04:51;40,14;6,66
;;07.12.2019;05:01;40,1;6,69
;;07.12.2019;05:11;40,04;6,69
;;07.12.2019;05:21;39,98;6,68
;;07.12.2019;05:31;32,72;6,61
;;07.12.2019;05:41;34,01;6,49
;;07.12.2019;05:51;36,05;6,54
;;07.12.2019;06:01;37,15;6,61
;;07.12.2019;06:11;37,49;6,5
;;07.12.2019;06:21;37,62;6,42
;;07.12.2019;06:31;37,82;6,53
;;07.12.2019;06:41;37,88;6,47
;;07.12.2019;06:51;38,09;6,54
;;07.12.2019;07:01;38,25;6,53
;;07.12.2019;07:11;33,03;6,52
;;07.12.2019;07:21;33,72;6,46
;;07.12.2019;07:31;35,76;6,46
;;07.12.2019;07:41;36,86;6,54
;;07.12.2019;07:51;37,35;6,59
;;07.12.2019;08:01;37,64;6,49
;;07.12.2019;08:11;37,91;6,43
;;07.12.2019;08:21;38,19;6,55
;;07.12.2019;08:31;38,38;6,51
;;07.12.2019;08:41;38,48;6,47
;;07.12.2019;08:51;38,54;6,35
;;07.12.2019;09:01;38,64;6,47
;;07.12.2019;09:11;38,77;6,47
;;07.12.2019;09:21;38,91;6,45
;;07.12.2019;09:31;39,06;6,36
;;07.12.2019;09:41;39,17;6,18
;;07.12.2019;09:51;39,25;6,51
;;07.12.2019;10:01;39,22;6,53
;;07.12.2019;10:11;39,27;6,5
;;07.12.2019;10:21;39,22;6,42
;;07.12.2019;10:31;39,3;6,35
;;07.12.2019;10:41;39,35;6,63
;;07.12.2019;10:51;39,45;6,63
;;07.12.2019;11:01;39,43;6,64
;;07.12.2019;11:11;39,45;6,54
;;07.12.2019;11:21;39,43;6,55
;;07.12.2019;11:31;39,38;6,69
;;07.12.2019;11:41;39,32;6,69
;;07.12.2019;11:51;39,38;6,68
;;07.12.2019;12:01;39,32;6,67
;;07.12.2019;12:11;39,4;6,68
;;07.12.2019;12:21;39,3;6,76
;;07.12.2019;12:31;39,38;6,62
;;07.12.2019;12:41;39,43;6,68
;;07.12.2019;12:51;39,53;6,8
;;07.12.2019;13:01;39,66;6,86
;;07.12.2019;13:11;39,64;6,86
;;07.12.2019;13:21;39,61;6,84
;;07.12.2019;13:31;39,51;6,85
;;07.12.2019;13:41;39,48;6,82
;;07.12.2019;13:51;39,45;6,9
;;07.12.2019;14:01;39,45;6,9
;;07.12.2019;14:11;39,4;6,94
;;07.12.2019;14:21;39,38;6,9
;;07.12.2019;14:31;39,35;6,92
;;07.12.2019;14:41;39,38;6,91
